HitRate@10_rel2,HitRate@5_rel1plus,HitRate@5_rel2,Judged@10,Judged@20,Judged@30,Judged@5,MRR@10_rel1plus,MRR@10_rel2,Precision@5_rel1plus,Precision@5_rel2,graded_nDCG@10,pooled_Recall@10_rel1plus,pooled_Recall@10_rel2,pooled_Recall@20_rel1plus,pooled_Recall@20_rel2,pooled_Recall@5_rel1plus,pooled_Recall@5_rel2,query_id,retriever
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.6866821381368827,0.3684210526315789,0.5,0.3684210526315789,0.5,0.2631578947368421,0.5,DEV0147,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.2,0.6004156342146441,0.3157894736842105,0.5,0.42105263157894735,0.5,0.15789473684210525,0.25,DEV0147,hybrid
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.25,0.0,0.0,DEV0148,bm25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.2,0.4,0.2,0.1646087221395651,0.15384615384615385,0.25,0.15384615384615385,0.25,0.15384615384615385,0.25,DEV0148,dense
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.2,0.0,0.051723574529084305,0.07692307692307693,0.0,0.15384615384615385,0.25,0.07692307692307693,0.0,DEV0148,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.5562983930884396,0.3333333333333333,0.5,0.6666666666666666,0.5,0.3333333333333333,0.5,DEV0149,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0149,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.2,0.2,0.2781491965442198,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,DEV0149,hybrid
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.15282202671858752,0.041666666666666664,1.0,0.08333333333333333,1.0,0.0,0.0,DEV0150,bm25
1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.14285714285714285,0.6,0.0,0.39146986820069185,0.16666666666666666,1.0,0.16666666666666666,1.0,0.125,0.0,DEV0150,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.6,0.2,0.45837185809282255,0.16666666666666666,1.0,0.16666666666666666,1.0,0.125,1.0,DEV0150,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.3103414471745058,0.09090909090909091,0.25,0.18181818181818182,0.5,0.09090909090909091,0.25,DEV0151,bm25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.5061450999633262,0.18181818181818182,0.5,0.2727272727272727,0.75,0.18181818181818182,0.5,DEV0151,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.5991689570583907,0.2727272727272727,0.75,0.2727272727272727,0.75,0.2727272727272727,0.75,DEV0151,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.2,0.4890870613100108,0.23076923076923078,0.5,0.46153846153846156,0.5,0.23076923076923078,0.5,DEV0152,bm25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.3843483686763149,0.07692307692307693,0.5,0.07692307692307693,0.5,0.07692307692307693,0.5,DEV0152,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.46562053889237964,0.23076923076923078,0.5,0.23076923076923078,0.5,0.07692307692307693,0.5,DEV0152,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.2,0.2,0.22225347331860673,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.3333333333333333,DEV0153,bm25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.35226342086502166,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,DEV0153,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.35226342086502166,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,DEV0153,hybrid
1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.14285714285714285,0.2,0.0,0.22923304007788128,0.15384615384615385,1.0,0.15384615384615385,1.0,0.07692307692307693,0.0,DEV0154,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0154,dense
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.054436304265575074,0.07692307692307693,0.0,0.15384615384615385,1.0,0.0,0.0,DEV0154,hybrid
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,DEV0155,bm25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.4770389559108675,0.23076923076923078,0.6666666666666666,0.23076923076923078,0.6666666666666666,0.07692307692307693,0.3333333333333333,DEV0155,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6,0.4,0.4988734026085959,0.23076923076923078,0.6666666666666666,0.23076923076923078,0.6666666666666666,0.23076923076923078,0.6666666666666666,DEV0155,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.3406992958233561,0.06666666666666667,0.3333333333333333,0.13333333333333333,0.6666666666666666,0.06666666666666667,0.3333333333333333,DEV0156,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0156,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.13180047901209685,0.06666666666666667,0.3333333333333333,0.06666666666666667,0.3333333333333333,0.06666666666666667,0.3333333333333333,DEV0156,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.3620650217035901,0.13333333333333333,0.25,0.13333333333333333,0.25,0.13333333333333333,0.25,DEV0157,bm25
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.1,0.1,0.0,0.0,0.08970879652674049,0.06666666666666667,0.25,0.06666666666666667,0.25,0.0,0.0,DEV0157,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.2,0.2,0.18965310660664245,0.13333333333333333,0.25,0.2,0.5,0.06666666666666667,0.25,DEV0157,hybrid
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.125,0.125,0.0,0.0,0.12124841076726951,0.0625,0.5,0.0625,0.5,0.0,0.0,DEV0158,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0158,dense
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.5,0.0,0.0,DEV0158,hybrid
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0159,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,DEV0159,dense
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0159,hybrid
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0160,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0160,dense
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0160,hybrid
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.2,0.0,0.12103812696590094,0.3333333333333333,0.0,0.6666666666666666,1.0,0.3333333333333333,0.0,DEV0161,bm25
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0,0.2,0.0,0.09364787839833931,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,DEV0161,dense
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0,0.2,0.0,0.16652009206978247,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,DEV0161,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.4,0.2,0.634160219686138,0.5,1.0,0.5,1.0,0.5,1.0,DEV0162,bm25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.7672735788411231,0.5,1.0,0.5,1.0,0.5,1.0,DEV0162,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.7959761332981399,0.5,1.0,0.5,1.0,0.5,1.0,DEV0162,hybrid
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.25,0.0,0.2,0.0,0.10425656783464912,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,DEV0163,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,DEV0163,dense
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.0,0.24207625393180188,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,DEV0163,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.4270537429736832,0.15384615384615385,0.5,0.15384615384615385,0.5,0.07692307692307693,0.5,DEV0164,bm25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.2,0.2,0.24249682153453903,0.07692307692307693,0.5,0.15384615384615385,0.5,0.07692307692307693,0.5,DEV0164,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.44840643012236736,0.15384615384615385,0.5,0.15384615384615385,0.5,0.15384615384615385,0.5,DEV0164,hybrid
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.5,0.0,0.0,DEV0165,bm25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.3843483686763149,0.07692307692307693,0.5,0.15384615384615385,1.0,0.07692307692307693,0.5,DEV0165,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.28559389665419616,0.15384615384615385,1.0,0.15384615384615385,1.0,0.07692307692307693,0.5,DEV0165,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.2,0.7326942209718095,0.42857142857142855,1.0,0.42857142857142855,1.0,0.42857142857142855,1.0,DEV0166,bm25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.6084918016218094,0.2857142857142857,1.0,0.5714285714285714,1.0,0.2857142857142857,1.0,DEV0166,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.6958901039922536,0.5714285714285714,1.0,0.5714285714285714,1.0,0.14285714285714285,1.0,DEV0166,hybrid
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.1,0.1,0.0,0.0,0.15381243959393745,0.14285714285714285,1.0,0.14285714285714285,1.0,0.0,0.0,DEV0167,bm25
1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2,0.14285714285714285,0.2,0.0,0.24598313159906948,0.2857142857142857,1.0,0.2857142857142857,1.0,0.14285714285714285,0.0,DEV0167,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.2,0.2,0.2660518084355033,0.14285714285714285,1.0,0.2857142857142857,1.0,0.14285714285714285,1.0,DEV0167,hybrid
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0168,bm25
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.2,0.0,0.10087621827536955,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,DEV0168,dense
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0,0.2,0.0,0.061851970052338466,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,DEV0168,hybrid
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4,0.0,0.17767820468492126,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,DEV0169,bm25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.4,0.2,0.2730064581830038,0.08333333333333333,0.5,0.125,0.5,0.08333333333333333,0.5,DEV0169,dense
1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.2,0.0,0.3020576389801796,0.125,0.5,0.125,0.5,0.041666666666666664,0.0,DEV0169,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.7095658189014193,0.5,1.0,0.5,1.0,0.3333333333333333,1.0,DEV0170,bm25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.6283775719447191,0.3333333333333333,1.0,0.5,1.0,0.16666666666666666,1.0,DEV0170,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.7056164852665182,0.5,1.0,0.5,1.0,0.3333333333333333,1.0,DEV0170,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.631821783128376,0.3076923076923077,1.0,0.46153846153846156,1.0,0.15384615384615385,1.0,DEV0171,bm25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.5094067557286251,0.15384615384615385,1.0,0.23076923076923078,1.0,0.07692307692307693,1.0,DEV0171,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.2,0.6971139216378669,0.3076923076923077,1.0,0.3076923076923077,1.0,0.3076923076923077,1.0,DEV0171,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.3424183674675785,0.14285714285714285,0.25,0.42857142857142855,0.75,0.14285714285714285,0.25,DEV0172,bm25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.4,0.4,0.3036746904372908,0.2857142857142857,0.5,0.2857142857142857,0.5,0.2857142857142857,0.5,DEV0172,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.4,0.4,0.49032931961248194,0.42857142857142855,0.75,0.42857142857142855,0.75,0.2857142857142857,0.5,DEV0172,hybrid
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.11570038775608932,0.09090909090909091,0.5,0.18181818181818182,0.5,0.0,0.0,DEV0173,bm25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.3843483686763149,0.09090909090909091,0.5,0.18181818181818182,1.0,0.09090909090909091,0.5,DEV0173,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.2,0.2,0.3794044728102862,0.18181818181818182,1.0,0.18181818181818182,1.0,0.09090909090909091,0.5,DEV0173,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.3406992958233561,0.1,0.3333333333333333,0.1,0.3333333333333333,0.1,0.3333333333333333,DEV0174,bm25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6192309748986847,0.3,1.0,0.3,1.0,0.3,1.0,DEV0174,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.5466621399750609,0.3,1.0,0.3,1.0,0.1,0.3333333333333333,DEV0174,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.4,0.4,0.5661908030898144,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,DEV0175,bm25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.5562983930884396,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,DEV0175,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.7237608959477324,0.6666666666666666,1.0,0.6666666666666666,1.0,0.3333333333333333,0.5,DEV0175,hybrid
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4,0.0,0.2663779610275203,0.3,0.0,0.3,0.0,0.2,0.0,DEV0176,bm25
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.0,0.15282202671858752,0.1,0.0,0.3,0.0,0.1,0.0,DEV0176,dense
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.0,0.19699749932954366,0.2,0.0,0.3,0.0,0.1,0.0,DEV0176,hybrid
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.0,0.15228753049297616,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,DEV0177,bm25
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16273773860559057,0.16666666666666666,0.5,0.3333333333333333,0.5,0.0,0.0,DEV0177,dense
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.0,0.15228753049297616,0.16666666666666666,0.0,0.3333333333333333,0.5,0.16666666666666666,0.0,DEV0177,hybrid
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.05127081319797915,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.0,DEV0178,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.0,0.0,0.0,0.05339304982648927,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.0,DEV0178,dense
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4,0.0,0.2660518084355033,0.2857142857142857,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,DEV0178,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.2,0.2,0.2518227927997476,0.1111111111111111,0.5,0.1111111111111111,0.5,0.1111111111111111,0.5,DEV0179,bm25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.4564282828404297,0.2222222222222222,0.5,0.2222222222222222,0.5,0.2222222222222222,0.5,DEV0179,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.4465206373546019,0.2222222222222222,0.5,0.2222222222222222,0.5,0.1111111111111111,0.5,DEV0179,hybrid
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.053295007727007626,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,DEV0180,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0180,dense
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,DEV0180,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.8,0.2,0.5450437031067353,0.22727272727272727,1.0,0.22727272727272727,1.0,0.18181818181818182,1.0,DEV0181,bm25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.45846608015576257,0.045454545454545456,1.0,0.045454545454545456,1.0,0.045454545454545456,1.0,DEV0181,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.61453039981244,0.18181818181818182,1.0,0.22727272727272727,1.0,0.09090909090909091,1.0,DEV0181,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.4,0.2,0.40863156528621314,0.16,0.5,0.16,0.5,0.08,0.5,DEV0182,bm25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.5340167590319939,0.12,1.0,0.12,1.0,0.04,0.5,DEV0182,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.2,0.5844153148080933,0.16,0.5,0.2,1.0,0.16,0.5,DEV0182,hybrid
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0183,bm25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.45846608015576257,0.08333333333333333,1.0,0.16666666666666666,1.0,0.08333333333333333,1.0,DEV0183,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.45846608015576257,0.08333333333333333,1.0,0.08333333333333333,1.0,0.08333333333333333,1.0,DEV0183,hybrid
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.5,0.0,0.0,DEV0184,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.0,0.0,0.0,0.03856679591869644,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,DEV0184,dense
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,DEV0184,hybrid
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0185,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.05127081319797915,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.0,DEV0185,dense
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,DEV0185,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.5556566185791553,0.125,0.6666666666666666,0.125,0.6666666666666666,0.125,0.6666666666666666,DEV0186,bm25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.4139805360195984,0.1875,0.3333333333333333,0.25,0.3333333333333333,0.0625,0.3333333333333333,DEV0186,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.5053278357600547,0.1875,0.6666666666666666,0.25,0.6666666666666666,0.125,0.6666666666666666,DEV0186,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.7718616774916427,0.23529411764705882,1.0,0.23529411764705882,1.0,0.17647058823529413,0.75,DEV0187,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0187,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.3113803709323931,0.17647058823529413,0.75,0.23529411764705882,1.0,0.058823529411764705,0.25,DEV0187,hybrid
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.0,0.1135664319411187,0.03333333333333333,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,DEV0188,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.3333333333333333,0.0,0.0,DEV0188,dense
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.2,0.0,0.05678321597055935,0.03333333333333333,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,DEV0188,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.2,0.2,0.20789087159033523,0.125,0.5,0.125,0.5,0.125,0.5,DEV0189,bm25
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0189,dense
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.14810444518925672,0.125,0.5,0.125,0.5,0.0,0.0,DEV0189,hybrid
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.4,0.2,0.4880859317325921,0.2727272727272727,1.0,0.2727272727272727,1.0,0.18181818181818182,1.0,DEV0190,bm25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.2,0.2,0.22923304007788128,0.09090909090909091,1.0,0.09090909090909091,1.0,0.09090909090909091,1.0,DEV0190,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.5348770935150564,0.18181818181818182,1.0,0.2727272727272727,1.0,0.18181818181818182,1.0,DEV0190,hybrid
1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.125,0.4,0.0,0.20819537035249122,0.25,0.3333333333333333,0.25,0.3333333333333333,0.16666666666666666,0.0,DEV0191,bm25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.4,0.2,0.3059274412411673,0.25,0.3333333333333333,0.4166666666666667,0.6666666666666666,0.16666666666666666,0.3333333333333333,DEV0191,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.4,0.2,0.36434997515621775,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,DEV0191,hybrid
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.20610215963767675,0.2222222222222222,1.0,0.3333333333333333,1.0,0.0,0.0,DEV0192,bm25
1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.2,0.0,0.33074160628506216,0.2222222222222222,1.0,0.2222222222222222,1.0,0.1111111111111111,0.0,DEV0192,dense
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.5805312878184382,0.2222222222222222,1.0,0.3333333333333333,1.0,0.2222222222222222,1.0,DEV0192,hybrid
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEV0193,bm25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.2,0.2,0.24249682153453903,0.08333333333333333,0.5,0.08333333333333333,0.5,0.08333333333333333,0.5,DEV0193,dense
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.1,0.1,0.0,0.0,0.11110159443698248,0.08333333333333333,0.5,0.08333333333333333,0.5,0.0,0.0,DEV0193,hybrid
