system_id,query_id,graded_nDCG@10,MRR@10_rel2,pooled_Recall@10_rel2,HitRate@5_rel2,Judged@5,Judged@10,Judged@20,Judged@30,Wrong-Dialect@5,Wrong-Version@5,Unknown-Version@5,Unresolved-Current@5
hybrid_rrf_version_aware_v1,DEV0037,0.7751059313341851,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0038,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0039,0.5548860438136117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0040,0.24200208883027782,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0041,0.6852938872183927,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0042,0.3550184917494707,0.1111111111111111,1.0,0.0,1.0,1.0,1.0,1.0,0.6,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0043,0.7544558788831857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0044,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0045,0.4102622156425968,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0046,0.19217418433815744,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0047,0.4368189506715704,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0048,0.0370338648123275,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0049,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0050,0.6724810739694362,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0051,0.553521900577112,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0052,0.6689128901074977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0053,0.7844933013620186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0054,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0055,0.19217418433815744,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0056,0.27775852122690664,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0057,0.0551766108408796,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0058,0.35651969903983177,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0059,0.05911963004335771,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0060,0.054436304265575074,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0061,0.15282202671858752,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0062,0.6268451902108538,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0063,0.6691724867472225,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0064,0.8851322260274394,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0065,0.6654119861295503,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0066,0.20617586837097793,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0067,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0068,0.667261327133277,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0069,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0070,0.5584985320052329,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0071,0.054436304265575074,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0072,0.6123081261630569,1.0,0.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0073,0.6820218010517335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0074,0.46498677829188884,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0075,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0076,0.2892598909735474,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0077,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0078,0.2885674321129366,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0079,0.4502072140556621,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0080,0.05911963004335771,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0081,0.16552983252263884,0.25,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0082,0.3228940982157612,0.2,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0083,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0084,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0085,0.3155705399043009,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0086,0.682435439029188,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0087,0.5053564633872558,0.125,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0088,0.7367172396838769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0089,0.8401851084845681,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0090,0.7451107937367463,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0091,0.8373458841930613,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0092,0.5061450999633262,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0093,0.2979913939513185,0.5,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0094,0.04563588375858239,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0095,0.48423308766551276,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0096,0.45846608015576257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0097,0.45846608015576257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0098,0.38960969584443333,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0099,0.6192279273118406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0100,0.6909032516569064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0101,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0102,0.3026286548261086,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0103,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4,0.2,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0104,0.13252641783286837,0.1,1.0,0.0,1.0,1.0,1.0,1.0,0.6,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0105,0.17732378819817038,0.16666666666666666,0.5,0.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0106,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0107,0.5442137118571473,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0108,0.0551766108408796,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0109,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0110,0.8262346571285599,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0111,0.3843483686763149,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0112,0.16273773860559057,0.16666666666666666,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0113,0.325027967813913,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0114,0.8261133046796428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0115,0.19217418433815744,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0116,0.16102233399262758,0.14285714285714285,0.5,0.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0117,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0118,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0119,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0121,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0122,0.5321036168710066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0123,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0124,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0125,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0126,0.19052621904948122,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0127,0.4020640170950242,0.14285714285714285,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0128,0.24936453365937447,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0129,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0130,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0131,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0132,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0133,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0134,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0135,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0136,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0137,0.12353764814221466,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0138,0.6007421888371312,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0139,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0140,0.6090334444844051,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0141,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0142,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0143,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0144,0.2435647408701008,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0145,0.04041613692242317,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0146,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0147,0.5723611429269834,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0148,0.1551707235872529,0.14285714285714285,0.25,0.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0149,0.2781491965442198,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0150,0.45837185809282255,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0151,0.5991689570583907,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.6,0.0,0.0,0.2
hybrid_rrf_version_aware_v1,DEV0152,0.46562053889237964,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6
hybrid_rrf_version_aware_v1,DEV0153,0.35226342086502166,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.2
hybrid_rrf_version_aware_v1,DEV0154,0.22923304007788128,0.14285714285714285,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0155,0.4988734026085959,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2
hybrid_rrf_version_aware_v1,DEV0156,0.13180047901209685,0.2,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
hybrid_rrf_version_aware_v1,DEV0157,0.24752722731790475,0.5,0.25,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0158,0.11110159443698248,0.1,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0159,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0160,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.2
hybrid_rrf_version_aware_v1,DEV0161,0.5411516510883232,0.125,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0162,0.7959761332981399,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0163,0.24207625393180188,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2,0.2
hybrid_rrf_version_aware_v1,DEV0164,0.44840643012236736,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0165,0.27680236827055393,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8
hybrid_rrf_version_aware_v1,DEV0166,0.6958901039922536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4
hybrid_rrf_version_aware_v1,DEV0167,0.2660518084355033,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0168,0.061851970052338466,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.4
hybrid_rrf_version_aware_v1,DEV0169,0.3020576389801796,0.16666666666666666,0.5,0.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0170,0.7138778439102066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0171,0.6971139216378669,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4
hybrid_rrf_version_aware_v1,DEV0172,0.5979108994919555,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.2
hybrid_rrf_version_aware_v1,DEV0173,0.3794044728102862,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0174,0.3406992958233561,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0175,0.7715039881147672,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0176,0.19699749932954366,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0177,0.15228753049297616,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.2
hybrid_rrf_version_aware_v1,DEV0178,0.31944485826199254,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.2
hybrid_rrf_version_aware_v1,DEV0179,0.3991296834144735,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0180,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.2
hybrid_rrf_version_aware_v1,DEV0181,0.6711047033261797,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0182,0.5844153148080933,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0183,0.45846608015576257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0184,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6
hybrid_rrf_version_aware_v1,DEV0185,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0186,0.376525516282656,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0187,0.3113803709323931,0.2,0.75,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.2
hybrid_rrf_version_aware_v1,DEV0188,0.05678321597055935,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6,0.0
hybrid_rrf_version_aware_v1,DEV0189,0.20789087159033523,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0190,0.5348770935150564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2,0.2
hybrid_rrf_version_aware_v1,DEV0191,0.32852375469691786,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0192,0.5805312878184382,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0193,0.11110159443698248,0.1,0.5,0.0,1.0,1.0,1.0,1.0,0.8,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0194,0.576628077726984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0195,0.7260062664908333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0196,0.49651822195771,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0197,0.45846608015576257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0198,0.5548860438136117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6
hybrid_rrf_version_aware_v1,DEV0199,0.4568625914789285,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8
hybrid_rrf_version_aware_v1,DEV0200,0.6268451902108538,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0201,0.3843483686763149,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0202,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0203,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0204,0.38981673863211175,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0205,0.7058281230519735,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0206,0.7337495705923308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0207,0.5598980768786559,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0208,0.2479825875759526,0.14285714285714285,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0209,0.6909032516569064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0210,0.39358515110118686,0.25,0.5,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0211,0.5590829368051876,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0212,0.5548860438136117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0213,0.45846608015576257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0214,0.4303979072151936,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0215,0.5321036168710066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0216,0.15282202671858752,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0217,0.5175857101991203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0218,0.45846608015576257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hybrid_rrf_version_aware_v1,DEV0219,0.5545469502458975,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
